 
****************************************
Report : resources
Design : DSP_Unit_THREAD_POOL_SIZE6_accl_en1_replicate_accl_en1_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD8_ACCL_NUM6_FU_NUM6_TPS_CEIL3_TPS_BUF_CEIL3_SPM_ADDR_WID3_SIMD_BITS3_Data_Width32_SIMD_Width256
Version: V-2023.12
Date   : Wed Sep 24 16:47:54 2025
****************************************


Resource Report for this hierarchy in file
        /home/g.vilarde/Klessydra/pulpino-klessydra/ips/FU_breakdown/DSP/RTL-DSP_Unit_syn.vhd
=============================================================================
| Cell           | Module         | Parameters | Contained Operations       |
   |                |            | add_825_I2_G2 (RTL-DSP_Unit_syn.vhd:825) |
| add_x_2382     | DW01_inc       | width=4    | add_823_I2_G3 (RTL-DSP_Unit_syn.vhd:823) |
   |                |            | add_825_I2_G3 (RTL-DSP_Unit_syn.vhd:825) |
| add_x_3330     | DW01_inc       | width=4    | add_823_I2_G4 (RTL-DSP_Unit_syn.vhd:823) |
   |                |            | add_825_I2_G4 (RTL-DSP_Unit_syn.vhd:825) |
| add_x_4282     | DW01_inc       | width=4    | add_823_I2_G5 (RTL-DSP_Unit_syn.vhd:823) |
   |                |            | add_825_I2_G5 (RTL-DSP_Unit_syn.vhd:825) |
| add_x_5230     | DW01_inc       | width=4    | add_823_I2_G6 (RTL-DSP_Unit_syn.vhd:823) |
   |                |            | add_825_I2_G6 (RTL-DSP_Unit_syn.vhd:825) |
| DP_OP_10841J7_122_6246          |            |                            |
|                | DP_OP_10841J7_122_6246 |    |                            |
| DP_OP_10842J7_123_6245          |            |                            |
|                | DP_OP_10842J7_123_6245 |    |                            |
| DP_OP_10828J7_175_6070          |            |                            |
|                | DP_OP_10828J7_175_6070 |    |                            |
| DP_OP_10814J7_172_1479          |            |                            |
|                | DP_OP_10814J7_172_1479 |    |                            |
| DP_OP_10800J7_169_2247          |            |                            |
|                | DP_OP_10800J7_169_2247 |    |                            |
| DP_OP_10786J7_166_967           |            |                            |
|                | DP_OP_10786J7_166_967 |     |                            |
| DP_OP_10772J7_163_1735          |            |                            |
|                | DP_OP_10772J7_163_1735 |    |                            |
| DP_OP_10758J7_160_2503          |            |                            |
|                | DP_OP_10758J7_160_2503 |    |                            |
| DP_OP_5572J7_157_8004           |            |                            |
|                | DP_OP_5572J7_157_8004 |     |                            |
| DP_OP_5570J7_154_4949           |            |                            |
|                | DP_OP_5570J7_154_4949 |     |                            |
| DP_OP_4559J7_151_1621           |            |                            |
|                | DP_OP_4559J7_151_1621 |     |                            |
| DP_OP_4557J7_148_2389           |            |                            |
|                | DP_OP_4557J7_148_2389 |     |                            |
| DP_OP_3542J7_145_3157           |            |                            |
|                | DP_OP_3542J7_145_3157 |     |                            |
| DP_OP_3540J7_142_8533           |            |                            |
|                | DP_OP_3540J7_142_8533 |     |                            |
| DP_OP_2529J7_139_9301           |            |                            |
|                | DP_OP_2529J7_139_9301 |     |                            |
| DP_OP_2527J7_136_8021           |            |                            |
|                | DP_OP_2527J7_136_8021 |     |                            |
| DP_OP_1516J7_133_8789           |            |                            |
|                | DP_OP_1516J7_133_8789 |     |                            |
| DP_OP_1514J7_130_9557           |            |                            |
|                | DP_OP_1514J7_130_9557 |     |                            |
| DP_OP_503J7_127_2133            |            |                            |
|                | DP_OP_503J7_127_2133 |      |                            |
| DP_OP_501J7_124_9045            |            |                            |
|                | DP_OP_501J7_124_9045 |      |                            |
=============================================================================

Datapath Report for DP_OP_10841J7_122_6246
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_10841J7_122_6246 | mult_467 (RTL-DSP_Unit_syn.vhd:467)               |
|                      | mult_624 (RTL-DSP_Unit_syn.vhd:624)                 |
|                      | mult_661 (RTL-DSP_Unit_syn.vhd:661)                 |
|                      | mult_624_G2 (RTL-DSP_Unit_syn.vhd:624)              |
|                      | mult_661_G2 (RTL-DSP_Unit_syn.vhd:661)              |
|                      | mult_624_G3 (RTL-DSP_Unit_syn.vhd:624)              |
|                      | mult_661_G3 (RTL-DSP_Unit_syn.vhd:661)              |
|                      | mult_624_G4 (RTL-DSP_Unit_syn.vhd:624)              |
|                      | mult_661_G4 (RTL-DSP_Unit_syn.vhd:661)              |
|                      | mult_624_G5 (RTL-DSP_Unit_syn.vhd:624)              |
|                      | mult_661_G5 (RTL-DSP_Unit_syn.vhd:661)              |
|                      | mult_624_G6 (RTL-DSP_Unit_syn.vhd:624)              |
|                      | mult_661_G6 (RTL-DSP_Unit_syn.vhd:661)              |
|                      | sub_467 (RTL-DSP_Unit_syn.vhd:467)                  |
|                      | sub_624 (RTL-DSP_Unit_syn.vhd:624)                  |
|                      | sub_661 (RTL-DSP_Unit_syn.vhd:661)                  |
|                      | sub_624_G2 (RTL-DSP_Unit_syn.vhd:624)               |
|                      | sub_661_G2 (RTL-DSP_Unit_syn.vhd:661)               |
|                      | sub_624_G3 (RTL-DSP_Unit_syn.vhd:624)               |
|                      | sub_661_G3 (RTL-DSP_Unit_syn.vhd:661)               |
|                      | sub_624_G4 (RTL-DSP_Unit_syn.vhd:624)               |
|                      | sub_661_G4 (RTL-DSP_Unit_syn.vhd:661)               |
|                      | sub_624_G5 (RTL-DSP_Unit_syn.vhd:624)               |
|                      | sub_661_G5 (RTL-DSP_Unit_syn.vhd:661)               |
|                      | sub_624_G6 (RTL-DSP_Unit_syn.vhd:624)               |
|                      | sub_661_G6 (RTL-DSP_Unit_syn.vhd:661)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 4     |                                          |
| T1    | IFO  | Unsigned | 7     | I1 * $unsigned(4'b1111) ( RTL-DSP_Unit_syn.vhd:467 RTL-DSP_Unit_syn.vhd:624 RTL-DSP_Unit_syn.vhd:661 ) |
| O1    | PO   | Signed   | 7     | T1 - $unsigned(1'b1) ( RTL-DSP_Unit_syn.vhd:467 RTL-DSP_Unit_syn.vhd:624 RTL-DSP_Unit_syn.vhd:661 ) |
==============================================================================

Datapath Report for DP_OP_10842J7_123_6245
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_10842J7_123_6245 | mult_626 (RTL-DSP_Unit_syn.vhd:626)               |
|                      | mult_626_G2 (RTL-DSP_Unit_syn.vhd:626)              |
|                      | mult_626_G3 (RTL-DSP_Unit_syn.vhd:626)              |
|                      | mult_626_G4 (RTL-DSP_Unit_syn.vhd:626)              |
|                      | mult_626_G5 (RTL-DSP_Unit_syn.vhd:626)              |
|                      | mult_626_G6 (RTL-DSP_Unit_syn.vhd:626)              |
|                      | sub_626 (RTL-DSP_Unit_syn.vhd:626)                  |
|                      | sub_626_G2 (RTL-DSP_Unit_syn.vhd:626)               |
|                      | sub_626_G3 (RTL-DSP_Unit_syn.vhd:626)               |
|                      | sub_626_G4 (RTL-DSP_Unit_syn.vhd:626)               |
|                      | sub_626_G5 (RTL-DSP_Unit_syn.vhd:626)               |
|                      | sub_626_G6 (RTL-DSP_Unit_syn.vhd:626)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 4     |                                          |
| T6    | IFO  | Unsigned | 6     | I1 * $unsigned(3'b101) (RTL-DSP_Unit_syn.vhd:626) |
| O1    | PO   | Signed   | 6     | T6 - $unsigned(1'b1) (RTL-DSP_Unit_syn.vhd:626) |
==============================================================================

Datapath Report for DP_OP_10828J7_175_6070
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_10828J7_175_6070 | sub_705_G6 (RTL-DSP_Unit_syn.vhd:705)             |
|                      | sub_652_G6 (RTL-DSP_Unit_syn.vhd:652)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Signed   | 15    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Signed   | 15    | I1 - I2 ( RTL-DSP_Unit_syn.vhd:652 RTL-DSP_Unit_syn.vhd:705 ) |
==============================================================================

Datapath Report for DP_OP_10814J7_172_1479
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_10814J7_172_1479 | sub_705_G5 (RTL-DSP_Unit_syn.vhd:705)             |
|                      | sub_652_G5 (RTL-DSP_Unit_syn.vhd:652)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Signed   | 15    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Signed   | 15    | I1 - I2 ( RTL-DSP_Unit_syn.vhd:652 RTL-DSP_Unit_syn.vhd:705 ) |
==============================================================================

Datapath Report for DP_OP_10800J7_169_2247
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_10800J7_169_2247 | sub_705_G4 (RTL-DSP_Unit_syn.vhd:705)             |
|                      | sub_652_G4 (RTL-DSP_Unit_syn.vhd:652)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Signed   | 15    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Signed   | 15    | I1 - I2 ( RTL-DSP_Unit_syn.vhd:652 RTL-DSP_Unit_syn.vhd:705 ) |
==============================================================================

Datapath Report for DP_OP_10786J7_166_967
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_10786J7_166_967 | sub_705_G3 (RTL-DSP_Unit_syn.vhd:705)              |
|                      | sub_652_G3 (RTL-DSP_Unit_syn.vhd:652)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Signed   | 15    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Signed   | 15    | I1 - I2 ( RTL-DSP_Unit_syn.vhd:652 RTL-DSP_Unit_syn.vhd:705 ) |
==============================================================================

Datapath Report for DP_OP_10772J7_163_1735
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_10772J7_163_1735 | sub_705_G2 (RTL-DSP_Unit_syn.vhd:705)             |
|                      | sub_652_G2 (RTL-DSP_Unit_syn.vhd:652)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Signed   | 15    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Signed   | 15    | I1 - I2 ( RTL-DSP_Unit_syn.vhd:652 RTL-DSP_Unit_syn.vhd:705 ) |
==============================================================================

Datapath Report for DP_OP_10758J7_160_2503
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_10758J7_160_2503 | sub_705 (RTL-DSP_Unit_syn.vhd:705)                |
|                      | sub_652 (RTL-DSP_Unit_syn.vhd:652)                  |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Signed   | 15    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Signed   | 15    | I1 - I2 ( RTL-DSP_Unit_syn.vhd:652 RTL-DSP_Unit_syn.vhd:705 ) |
==============================================================================

Datapath Report for DP_OP_5572J7_157_8004
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_5572J7_157_8004 | add_645_G6_aco (RTL-DSP_Unit_syn.vhd:645)          |
|                      | add_699_G6 (RTL-DSP_Unit_syn.vhd:699)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:645 RTL-DSP_Unit_syn.vhd:699 ) |
==============================================================================

Datapath Report for DP_OP_5570J7_154_4949
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_5570J7_154_4949 | add_639_G6_aco (RTL-DSP_Unit_syn.vhd:639)          |
|                      | add_696_G6 (RTL-DSP_Unit_syn.vhd:696)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:639 RTL-DSP_Unit_syn.vhd:696 ) |
==============================================================================

Datapath Report for DP_OP_4559J7_151_1621
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_4559J7_151_1621 | add_645_G5_aco (RTL-DSP_Unit_syn.vhd:645)          |
|                      | add_699_G5 (RTL-DSP_Unit_syn.vhd:699)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:645 RTL-DSP_Unit_syn.vhd:699 ) |
==============================================================================

Datapath Report for DP_OP_4557J7_148_2389
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_4557J7_148_2389 | add_639_G5_aco (RTL-DSP_Unit_syn.vhd:639)          |
|                      | add_696_G5 (RTL-DSP_Unit_syn.vhd:696)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:639 RTL-DSP_Unit_syn.vhd:696 ) |
==============================================================================

Datapath Report for DP_OP_3542J7_145_3157
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_3542J7_145_3157 | add_645_G4_aco (RTL-DSP_Unit_syn.vhd:645)          |
|                      | add_699_G4 (RTL-DSP_Unit_syn.vhd:699)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:645 RTL-DSP_Unit_syn.vhd:699 ) |
==============================================================================

Datapath Report for DP_OP_3540J7_142_8533
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_3540J7_142_8533 | add_639_G4_aco (RTL-DSP_Unit_syn.vhd:639)          |
|                      | add_696_G4 (RTL-DSP_Unit_syn.vhd:696)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:639 RTL-DSP_Unit_syn.vhd:696 ) |
==============================================================================

Datapath Report for DP_OP_2529J7_139_9301
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_2529J7_139_9301 | add_645_G3_aco (RTL-DSP_Unit_syn.vhd:645)          |
|                      | add_699_G3 (RTL-DSP_Unit_syn.vhd:699)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:645 RTL-DSP_Unit_syn.vhd:699 ) |
==============================================================================

Datapath Report for DP_OP_2527J7_136_8021
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_2527J7_136_8021 | add_639_G3_aco (RTL-DSP_Unit_syn.vhd:639)          |
|                      | add_696_G3 (RTL-DSP_Unit_syn.vhd:696)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:639 RTL-DSP_Unit_syn.vhd:696 ) |
==============================================================================

Datapath Report for DP_OP_1516J7_133_8789
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_1516J7_133_8789 | add_645_G2_aco (RTL-DSP_Unit_syn.vhd:645)          |
|                      | add_699_G2 (RTL-DSP_Unit_syn.vhd:699)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:645 RTL-DSP_Unit_syn.vhd:699 ) |
==============================================================================

Datapath Report for DP_OP_1514J7_130_9557
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_1514J7_130_9557 | add_639_G2_aco (RTL-DSP_Unit_syn.vhd:639)          |
|                      | add_696_G2 (RTL-DSP_Unit_syn.vhd:696)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:639 RTL-DSP_Unit_syn.vhd:696 ) |
==============================================================================

Datapath Report for DP_OP_503J7_127_2133
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_503J7_127_2133 | add_645_aco (RTL-DSP_Unit_syn.vhd:645)              |
|                      | add_699 (RTL-DSP_Unit_syn.vhd:699)                  |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:645 RTL-DSP_Unit_syn.vhd:699 ) |
==============================================================================

Datapath Report for DP_OP_501J7_124_9045
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_501J7_124_9045 | add_639_aco (RTL-DSP_Unit_syn.vhd:639)              |
|                      | add_696 (RTL-DSP_Unit_syn.vhd:696)                  |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 6     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:639 RTL-DSP_Unit_syn.vhd:696 ) |
==============================================================================


Datapath Extraction Report

Information: Operator associated with resources 'mult_467 (RTL-DSP_Unit_syn.vhd:467) mult_624 (RTL-DSP_Unit_syn.vhd:624) mult_661 (RTL-DSP_Unit_syn.vhd:661) mult_624_G2 (RTL-DSP_Unit_syn.vhd:624) mult_661_G2 (RTL-DSP_Unit_syn.vhd:661) mult_624_G3 (RTL-DSP_Unit_syn.vhd:624) mult_661_G3 (RTL-DSP_Unit_syn.vhd:661) mult_624_G4 (RTL-DSP_Unit_syn.vhd:624) mult_661_G4 (RTL-DSP_Unit_syn.vhd:661) mult_624_G5 (RTL-DSP_Unit_syn.vhd:624) mult_661_G5 (RTL-DSP_Unit_syn.vhd:661) mult_624_G6 (RTL-DSP_Unit_syn.vhd:624) mult_661_G6 (RTL-DSP_Unit_syn.vhd:661)' in design 'DSP_Unit_THREAD_POOL_SIZE6_accl_en1_replicate_accl_en1_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD8_ACCL_NUM6_FU_NUM6_TPS_CEIL3_TPS_BUF_CEIL3_SPM_ADDR_WID3_SIMD_BITS3_Data_Width32_SIMD_Width256' breaks the datapath extraction because there is leakage due to truncation on the fanout of its driver 'add_467 (RTL-DSP_Unit_syn.vhd:467) add_624 (RTL-DSP_Unit_syn.vhd:624) add_661 (RTL-DSP_Unit_syn.vhd:661) add_624_G2 (RTL-DSP_Unit_syn.vhd:624) add_661_G2 (RTL-DSP_Unit_syn.vhd:661) add_624_G3 (RTL-DSP_Unit_syn.vhd:624) add_661_G3 (RTL-DSP_Unit_syn.vhd:661) add_624_G4 (RTL-DSP_Unit_syn.vhd:624) add_661_G4 (RTL-DSP_Unit_syn.vhd:661) add_624_G5 (RTL-DSP_Unit_syn.vhd:624) add_661_G5 (RTL-DSP_Unit_syn.vhd:661) add_624_G6 (RTL-DSP_Unit_syn.vhd:624) add_661_G6 (RTL-DSP_Unit_syn.vhd:661)'.  (HDL-120)

Information: Operator associated with resources 'sub_822_I2 (RTL-DSP_Unit_syn.vhd:822) sub_822_I3 (RTL-DSP_Unit_syn.vhd:822) sub_822_I4 (RTL-DSP_Unit_syn.vhd:822) sub_822_I5 (RTL-DSP_Unit_syn.vhd:822) sub_822_I6 (RTL-DSP_Unit_syn.vhd:822) sub_822_I7 (RTL-DSP_Unit_syn.vhd:822) sub_822_I8 (RTL-DSP_Unit_syn.vhd:822)' in design 'DSP_Unit_THREAD_POOL_SIZE6_accl_en1_replicate_accl_en1_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD8_ACCL_NUM6_FU_NUM6_TPS_CEIL3_TPS_BUF_CEIL3_SPM_ADDR_WID3_SIMD_BITS3_Data_Width32_SIMD_Width256' breaks the datapath extraction because there is leakage due to truncation on its fanout.  (HDL-120)

Information: Operator associated with resources 'sub_822_I2_G2 (RTL-DSP_Unit_syn.vhd:822) sub_822_I3_G2 (RTL-DSP_Unit_syn.vhd:822) sub_822_I4_G2 (RTL-DSP_Unit_syn.vhd:822) sub_822_I5_G2 (RTL-DSP_Unit_syn.vhd:822) sub_822_I6_G2 (RTL-DSP_Unit_syn.vhd:822) sub_822_I7_G2 (RTL-DSP_Unit_syn.vhd:822) sub_822_I8_G2 (RTL-DSP_Unit_syn.vhd:822)' in design 'DSP_Unit_THREAD_POOL_SIZE6_accl_en1_replicate_accl_en1_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD8_ACCL_NUM6_FU_NUM6_TPS_CEIL3_TPS_BUF_CEIL3_SPM_ADDR_WID3_SIMD_BITS3_Data_Width32_SIMD_Width256' breaks the datapath extraction because there is leakage due to truncation on its fanout.  (HDL-120)

Information: Operator associated with resources 'sub_822_I2_G3 (RTL-DSP_Unit_syn.vhd:822) sub_822_I3_G3 (RTL-DSP_Unit_syn.vhd:822) sub_822_I4_G3 (RTL-DSP_Unit_syn.vhd:822) sub_822_I5_G3 (RTL-DSP_Unit_syn.vhd:822) sub_822_I6_G3 (RTL-DSP_Unit_syn.vhd:822) sub_822_I7_G3 (RTL-DSP_Unit_syn.vhd:822) sub_822_I8_G3 (RTL-DSP_Unit_syn.vhd:822)' in design 'DSP_Unit_THREAD_POOL_SIZE6_accl_en1_replicate_accl_en1_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD8_ACCL_NUM6_FU_NUM6_TPS_CEIL3_TPS_BUF_CEIL3_SPM_ADDR_WID3_SIMD_BITS3_Data_Width32_SIMD_Width256' breaks the datapath extraction because there is leakage due to truncation on its fanout.  (HDL-120)

Information: Operator associated with resources 'sub_822_I2_G4 (RTL-DSP_Unit_syn.vhd:822) sub_822_I3_G4 (RTL-DSP_Unit_syn.vhd:822) sub_822_I4_G4 (RTL-DSP_Unit_syn.vhd:822) sub_822_I5_G4 (RTL-DSP_Unit_syn.vhd:822) sub_822_I6_G4 (RTL-DSP_Unit_syn.vhd:822) sub_822_I7_G4 (RTL-DSP_Unit_syn.vhd:822) sub_822_I8_G4 (RTL-DSP_Unit_syn.vhd:822)' in design 'DSP_Unit_THREAD_POOL_SIZE6_accl_en1_replicate_accl_en1_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD8_ACCL_NUM6_FU_NUM6_TPS_CEIL3_TPS_BUF_CEIL3_SPM_ADDR_WID3_SIMD_BITS3_Data_Width32_SIMD_Width256' breaks the datapath extraction because there is leakage due to truncation on its fanout.  (HDL-120)

Information: Operator associated with resources 'sub_822_I2_G5 (RTL-DSP_Unit_syn.vhd:822) sub_822_I3_G5 (RTL-DSP_Unit_syn.vhd:822) sub_822_I4_G5 (RTL-DSP_Unit_syn.vhd:822) sub_822_I5_G5 (RTL-DSP_Unit_syn.vhd:822) sub_822_I6_G5 (RTL-DSP_Unit_syn.vhd:822) sub_822_I7_G5 (RTL-DSP_Unit_syn.vhd:822) sub_822_I8_G5 (RTL-DSP_Unit_syn.vhd:822)' in design 'DSP_Unit_THREAD_POOL_SIZE6_accl_en1_replicate_accl_en1_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD8_ACCL_NUM6_FU_NUM6_TPS_CEIL3_TPS_BUF_CEIL3_SPM_ADDR_WID3_SIMD_BITS3_Data_Width32_SIMD_Width256' breaks the datapath extraction because there is leakage due to truncation on its fanout.  (HDL-120)

Information: Operator associated with resources 'sub_822_I2_G6 (RTL-DSP_Unit_syn.vhd:822) sub_822_I3_G6 (RTL-DSP_Unit_syn.vhd:822) sub_822_I4_G6 (RTL-DSP_Unit_syn.vhd:822) sub_822_I5_G6 (RTL-DSP_Unit_syn.vhd:822) sub_822_I6_G6 (RTL-DSP_Unit_syn.vhd:822) sub_822_I7_G6 (RTL-DSP_Unit_syn.vhd:822) sub_822_I8_G6 (RTL-DSP_Unit_syn.vhd:822)' in design 'DSP_Unit_THREAD_POOL_SIZE6_accl_en1_replicate_accl_en1_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD8_ACCL_NUM6_FU_NUM6_TPS_CEIL3_TPS_BUF_CEIL3_SPM_ADDR_WID3_SIMD_BITS3_Data_Width32_SIMD_Width256' breaks the datapath extraction because there is leakage due to truncation on its fanout.  (HDL-120)


Implementation Report
===============================================================================
|                    |                  | Current            | Set            |
| Cell               | Module           | Implementation     | Implementation |
===============================================================================
| lte_x_3            | DW_cmp           | apparch (area)     |                |
| add_x_4            | DW01_add         | apparch (area)     |                |
| gte_x_5            | DW_cmp           | apparch (area)     |                |
| sub_x_6            | DW01_sub         | apparch (area)     |                |
| gte_x_7            | DW_cmp           | apparch (area)     |                |
| sub_x_8            | DW01_sub         | apparch (area)     |                |
| lt_x_9             | DW_cmp           | apparch (area)     |                |
| lt_x_10            | DW_cmp           | apparch (area)     |                |
| lt_x_11            | DW_cmp           | apparch (area)     |                |
| lt_x_12            | DW_cmp           | apparch (area)     |                |
| lt_x_13            | DW_cmp           | apparch (area)     |                |
| lt_x_14            | DW_cmp           | apparch (area)     |                |
| lt_x_15            | DW_cmp           | apparch (area)     |                |
| lt_x_16            | DW_cmp           | apparch (area)     |                |
| lt_x_17            | DW_cmp           | apparch (area)     |                |
| lt_x_18            | DW_cmp           | apparch (area)     |                |
| lt_x_19            | DW_cmp           | apparch (area)     |                |
| lt_x_20            | DW_cmp           | apparch (area)     |                |
| lt_x_21            | DW_cmp           | apparch (area)     |                |
| lt_x_22            | DW_cmp           | apparch (area)     |                |
| lt_x_23            | DW_cmp           | apparch (area)     |                |
| lt_x_24            | DW_cmp           | apparch (area)     |                |
