 
****************************************
Report : resources
Design : DSP_Unit_THREAD_POOL_SIZE3_accl_en1_replicate_accl_en1_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD4_ACCL_NUM3_FU_NUM3_TPS_CEIL2_TPS_BUF_CEIL1_SPM_ADDR_WID3_SIMD_BITS2_Data_Width32_SIMD_Width128
Version: V-2023.12
Date   : Wed Sep 24 12:21:15 2025
****************************************


Resource Report for this hierarchy in file
        /home/g.vilarde/Klessydra/pulpino-klessydra/ips/FU_breakdown/DSP/RTL-DSP_Unit_syn.vhd
=============================================================================
| Cell           | Module         | Parameters | Contained Operations       |
|                      | sub_626_G3 (RTL-DSP_Unit_syn.vhd:626)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 3     |                                          |
| T6    | IFO  | Unsigned | 5     | I1 * $unsigned(3'b101) (RTL-DSP_Unit_syn.vhd:626) |
| O1    | PO   | Signed   | 5     | T6 - $unsigned(1'b1) (RTL-DSP_Unit_syn.vhd:626) |
==============================================================================

Datapath Report for DP_OP_4218J7_148_3604
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_4218J7_148_3604 | sub_705_G3 (RTL-DSP_Unit_syn.vhd:705)              |
|                      | sub_652_G3 (RTL-DSP_Unit_syn.vhd:652)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Signed   | 15    |                                          |
| I2    | PI   | Unsigned | 5     |                                          |
| O1    | PO   | Signed   | 15    | I1 - I2 ( RTL-DSP_Unit_syn.vhd:652 RTL-DSP_Unit_syn.vhd:705 ) |
==============================================================================

Datapath Report for DP_OP_4204J7_145_3348
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_4204J7_145_3348 | sub_705_G2 (RTL-DSP_Unit_syn.vhd:705)              |
|                      | sub_652_G2 (RTL-DSP_Unit_syn.vhd:652)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Signed   | 15    |                                          |
| I2    | PI   | Unsigned | 5     |                                          |
| O1    | PO   | Signed   | 15    | I1 - I2 ( RTL-DSP_Unit_syn.vhd:652 RTL-DSP_Unit_syn.vhd:705 ) |
==============================================================================

Datapath Report for DP_OP_4190J7_142_1556
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_4190J7_142_1556 | sub_705 (RTL-DSP_Unit_syn.vhd:705)                 |
|                      | sub_652 (RTL-DSP_Unit_syn.vhd:652)                  |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Signed   | 15    |                                          |
| I2    | PI   | Unsigned | 5     |                                          |
| O1    | PO   | Signed   | 15    | I1 - I2 ( RTL-DSP_Unit_syn.vhd:652 RTL-DSP_Unit_syn.vhd:705 ) |
==============================================================================

Datapath Report for DP_OP_1872J7_139_6601
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_1872J7_139_6601 | add_645_G3_aco (RTL-DSP_Unit_syn.vhd:645)          |
|                      | add_699_G3 (RTL-DSP_Unit_syn.vhd:699)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 5     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:645 RTL-DSP_Unit_syn.vhd:699 ) |
==============================================================================

Datapath Report for DP_OP_1870J7_136_7369
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_1870J7_136_7369 | add_639_G3_aco (RTL-DSP_Unit_syn.vhd:639)          |
|                      | add_696_G3 (RTL-DSP_Unit_syn.vhd:696)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 5     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:639 RTL-DSP_Unit_syn.vhd:696 ) |
==============================================================================

Datapath Report for DP_OP_1115J7_133_9161
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_1115J7_133_9161 | add_645_G2_aco (RTL-DSP_Unit_syn.vhd:645)          |
|                      | add_699_G2 (RTL-DSP_Unit_syn.vhd:699)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 5     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:645 RTL-DSP_Unit_syn.vhd:699 ) |
==============================================================================

Datapath Report for DP_OP_1113J7_130_7881
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_1113J7_130_7881 | add_639_G2_aco (RTL-DSP_Unit_syn.vhd:639)          |
|                      | add_696_G2 (RTL-DSP_Unit_syn.vhd:696)               |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 5     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:639 RTL-DSP_Unit_syn.vhd:696 ) |
==============================================================================

Datapath Report for DP_OP_363J7_127_7625
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_363J7_127_7625 | add_645_aco (RTL-DSP_Unit_syn.vhd:645)              |
|                      | add_699 (RTL-DSP_Unit_syn.vhd:699)                  |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 5     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:645 RTL-DSP_Unit_syn.vhd:699 ) |
==============================================================================

Datapath Report for DP_OP_361J7_124_8393
==============================================================================
| Cell                 | Contained Operations                                |
==============================================================================
| DP_OP_361J7_124_8393 | add_639_aco (RTL-DSP_Unit_syn.vhd:639)              |
|                      | add_696 (RTL-DSP_Unit_syn.vhd:696)                  |
==============================================================================

==============================================================================
|       |      | Data     |       |                                          |
| Var   | Type | Class    | Width | Expression                               |
==============================================================================
| I1    | PI   | Unsigned | 32    |                                          |
| I2    | PI   | Unsigned | 5     |                                          |
| O1    | PO   | Unsigned | 32    | I1 + I2 ( RTL-DSP_Unit_syn.vhd:639 RTL-DSP_Unit_syn.vhd:696 ) |
==============================================================================


Datapath Extraction Report

Information: Operator associated with resources 'mult_467 (RTL-DSP_Unit_syn.vhd:467) mult_624 (RTL-DSP_Unit_syn.vhd:624) mult_661 (RTL-DSP_Unit_syn.vhd:661) mult_624_G2 (RTL-DSP_Unit_syn.vhd:624) mult_661_G2 (RTL-DSP_Unit_syn.vhd:661) mult_624_G3 (RTL-DSP_Unit_syn.vhd:624) mult_661_G3 (RTL-DSP_Unit_syn.vhd:661)' in design 'DSP_Unit_THREAD_POOL_SIZE3_accl_en1_replicate_accl_en1_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD4_ACCL_NUM3_FU_NUM3_TPS_CEIL2_TPS_BUF_CEIL1_SPM_ADDR_WID3_SIMD_BITS2_Data_Width32_SIMD_Width128' breaks the datapath extraction because there is leakage due to truncation on the fanout of its driver 'add_467 (RTL-DSP_Unit_syn.vhd:467) add_624 (RTL-DSP_Unit_syn.vhd:624) add_661 (RTL-DSP_Unit_syn.vhd:661) add_624_G2 (RTL-DSP_Unit_syn.vhd:624) add_661_G2 (RTL-DSP_Unit_syn.vhd:661) add_624_G3 (RTL-DSP_Unit_syn.vhd:624) add_661_G3 (RTL-DSP_Unit_syn.vhd:661)'.  (HDL-120)

Information: Operator associated with resources 'sub_822_I2 (RTL-DSP_Unit_syn.vhd:822) sub_822_I3 (RTL-DSP_Unit_syn.vhd:822) sub_822_I4 (RTL-DSP_Unit_syn.vhd:822)' in design 'DSP_Unit_THREAD_POOL_SIZE3_accl_en1_replicate_accl_en1_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD4_ACCL_NUM3_FU_NUM3_TPS_CEIL2_TPS_BUF_CEIL1_SPM_ADDR_WID3_SIMD_BITS2_Data_Width32_SIMD_Width128' breaks the datapath extraction because there is leakage due to truncation on its fanout.  (HDL-120)

Information: Operator associated with resources 'sub_822_I2_G2 (RTL-DSP_Unit_syn.vhd:822) sub_822_I3_G2 (RTL-DSP_Unit_syn.vhd:822) sub_822_I4_G2 (RTL-DSP_Unit_syn.vhd:822)' in design 'DSP_Unit_THREAD_POOL_SIZE3_accl_en1_replicate_accl_en1_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD4_ACCL_NUM3_FU_NUM3_TPS_CEIL2_TPS_BUF_CEIL1_SPM_ADDR_WID3_SIMD_BITS2_Data_Width32_SIMD_Width128' breaks the datapath extraction because there is leakage due to truncation on its fanout.  (HDL-120)

Information: Operator associated with resources 'sub_822_I2_G3 (RTL-DSP_Unit_syn.vhd:822) sub_822_I3_G3 (RTL-DSP_Unit_syn.vhd:822) sub_822_I4_G3 (RTL-DSP_Unit_syn.vhd:822)' in design 'DSP_Unit_THREAD_POOL_SIZE3_accl_en1_replicate_accl_en1_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD4_ACCL_NUM3_FU_NUM3_TPS_CEIL2_TPS_BUF_CEIL1_SPM_ADDR_WID3_SIMD_BITS2_Data_Width32_SIMD_Width128' breaks the datapath extraction because there is leakage due to truncation on its fanout.  (HDL-120)


Implementation Report
===============================================================================
|                    |                  | Current            | Set            |
| Cell               | Module           | Implementation     | Implementation |
===============================================================================
| lte_x_3            | DW_cmp           | apparch (area)     |                |
| add_x_4            | DW01_add         | apparch (area)     |                |
| gte_x_5            | DW_cmp           | apparch (area)     |                |
| sub_x_6            | DW01_sub         | apparch (area)     |                |
| gte_x_7            | DW_cmp           | apparch (area)     |                |
| sub_x_8            | DW01_sub         | apparch (area)     |                |
| lt_x_9             | DW_cmp           | apparch (area)     |                |
| lt_x_10            | DW_cmp           | apparch (area)     |                |
| lt_x_11            | DW_cmp           | apparch (area)     |                |
| lt_x_12            | DW_cmp           | apparch (area)     |                |
| lt_x_13            | DW_cmp           | apparch (area)     |                |
| lt_x_14            | DW_cmp           | apparch (area)     |                |
| lt_x_15            | DW_cmp           | apparch (area)     |                |
| lt_x_16            | DW_cmp           | apparch (area)     |                |
| lt_x_17            | DW_cmp           | apparch (area)     |                |
| lt_x_18            | DW_cmp           | apparch (area)     |                |
| lt_x_19            | DW_cmp           | apparch (area)     |                |
| lt_x_20            | DW_cmp           | apparch (area)     |                |
| lt_x_21            | DW_cmp           | apparch (area)     |                |
| lt_x_22            | DW_cmp           | apparch (area)     |                |
| lt_x_23            | DW_cmp           | apparch (area)     |                |
| lt_x_24            | DW_cmp           | apparch (area)     |                |
| lt_x_25            | DW_cmp           | apparch (area)     |                |
| lt_x_26            | DW_cmp           | apparch (area)     |                |
| lt_x_27            | DW_cmp           | apparch (area)     |                |
| lt_x_28            | DW_cmp           | apparch (area)     |                |
| lt_x_29            | DW_cmp           | apparch (area)     |                |
| lt_x_30            | DW_cmp           | apparch (area)     |                |
| lt_x_31            | DW_cmp           | apparch (area)     |                |
| lt_x_32            | DW_cmp           | apparch (area)     |                |
| lt_x_33            | DW_cmp           | apparch (area)     |                |
| lt_x_34            | DW_cmp           | apparch (area)     |                |
| lt_x_35            | DW_cmp           | apparch (area)     |                |
| lt_x_36            | DW_cmp           | apparch (area)     |                |
| lt_x_37            | DW_cmp           | apparch (area)     |                |
| lt_x_38            | DW_cmp           | apparch (area)     |                |
| lt_x_39            | DW_cmp           | apparch (area)     |                |
| lt_x_40            | DW_cmp           | apparch (area)     |                |
| lt_x_41            | DW_cmp           | apparch (area)     |                |
| lt_x_42            | DW_cmp           | apparch (area)     |                |
| lt_x_43            | DW_cmp           | apparch (area)     |                |
| lt_x_44            | DW_cmp           | apparch (area)     |                |
| lt_x_45            | DW_cmp           | apparch (area)     |                |
| lt_x_46            | DW_cmp           | apparch (area)     |                |
| lt_x_47            | DW_cmp           | apparch (area)     |                |
| lt_x_48            | DW_cmp           | apparch (area)     |                |
| lt_x_49            | DW_cmp           | apparch (area)     |                |
| lt_x_50            | DW_cmp           | apparch (area)     |                |
| lt_x_51            | DW_cmp           | apparch (area)     |                |
| lt_x_52            | DW_cmp           | apparch (area)     |                |
| lt_x_53            | DW_cmp           | apparch (area)     |                |
| lt_x_54            | DW_cmp           | apparch (area)     |                |
| lt_x_55            | DW_cmp           | apparch (area)     |                |
| lt_x_56            | DW_cmp           | apparch (area)     |                |
| lt_x_57            | DW_cmp           | apparch (area)     |                |
| lt_x_58            | DW_cmp           | apparch (area)     |                |
| lt_x_59            | DW_cmp           | apparch (area)     |                |
| lt_x_60            | DW_cmp           | apparch (area)     |                |
| lt_x_61            | DW_cmp           | apparch (area)     |                |
| lt_x_62            | DW_cmp           | apparch (area)     |                |
| lt_x_63            | DW_cmp           | apparch (area)     |                |
| lt_x_64            | DW_cmp           | apparch (area)     |                |
| lt_x_65            | DW_cmp           | apparch (area)     |                |
| lt_x_66            | DW_cmp           | apparch (area)     |                |
| lt_x_67            | DW_cmp           | apparch (area)     |                |
| lt_x_68            | DW_cmp           | apparch (area)     |                |
| lt_x_69            | DW_cmp           | apparch (area)     |                |
| lt_x_70            | DW_cmp           | apparch (area)     |                |
| lt_x_71            | DW_cmp           | apparch (area)     |                |
| lt_x_72            | DW_cmp           | apparch (area)     |                |
| lt_x_73            | DW_cmp           | apparch (area)     |                |
| lt_x_74            | DW_cmp           | apparch (area)     |                |
| lt_x_75            | DW_cmp           | apparch (area)     |                |
| lt_x_76            | DW_cmp           | apparch (area)     |                |
| lt_x_77            | DW_cmp           | apparch (area)     |                |
| lt_x_78            | DW_cmp           | apparch (area)     |                |
| lt_x_79            | DW_cmp           | apparch (area)     |                |
| lt_x_80            | DW_cmp           | apparch (area)     |                |
| lt_x_81            | DW_cmp           | apparch (area)     |                |
| lt_x_82            | DW_cmp           | apparch (area)     |                |
| lt_x_83            | DW_cmp           | apparch (area)     |                |
| lt_x_84            | DW_cmp           | apparch (area)     |                |
| lt_x_85            | DW_cmp           | apparch (area)     |                |
| lt_x_86            | DW_cmp           | apparch (area)     |                |
| lt_x_87            | DW_cmp           | apparch (area)     |                |
| lt_x_88            | DW_cmp           | apparch (area)     |                |
| lt_x_89            | DW_cmp           | apparch (area)     |                |
| lt_x_90            | DW_cmp           | apparch (area)     |                |
| lt_x_91            | DW_cmp           | apparch (area)     |                |
| lt_x_92            | DW_cmp           | apparch (area)     |                |
| lt_x_93            | DW_cmp           | apparch (area)     |                |
| lt_x_94            | DW_cmp           | apparch (area)     |                |
| lt_x_95            | DW_cmp           | apparch (area)     |                |
| lt_x_96            | DW_cmp           | apparch (area)     |                |
| lt_x_97            | DW_cmp           | apparch (area)     |                |
| lt_x_98            | DW_cmp           | apparch (area)     |                |
| lt_x_99            | DW_cmp           | apparch (area)     |                |
| lt_x_100           | DW_cmp           | apparch (area)     |                |
| lt_x_101           | DW_cmp           | apparch (area)     |                |
| lt_x_102           | DW_cmp           | apparch (area)     |                |
| lt_x_103           | DW_cmp           | apparch (area)     |                |
| lt_x_104           | DW_cmp           | apparch (area)     |                |
| lt_x_105           | DW_cmp           | apparch (area)     |                |
| lt_x_106           | DW_cmp           | apparch (area)     |                |
| lt_x_107           | DW_cmp           | apparch (area)     |                |
| lt_x_108           | DW_cmp           | apparch (area)     |                |
| lt_x_109           | DW_cmp           | apparch (area)     |                |
| lt_x_110           | DW_cmp           | apparch (area)     |                |
| lt_x_111           | DW_cmp           | apparch (area)     |                |
| lt_x_112           | DW_cmp           | apparch (area)     |                |
| lt_x_113           | DW_cmp           | apparch (area)     |                |
| lt_x_114           | DW_cmp           | apparch (area)     |                |
| lt_x_115           | DW_cmp           | apparch (area)     |                |
| lt_x_116           | DW_cmp           | apparch (area)     |                |
| lt_x_117           | DW_cmp           | apparch (area)     |                |
| lt_x_118           | DW_cmp           | apparch (area)     |                |
| lt_x_119           | DW_cmp           | apparch (area)     |                |
| lt_x_120           | DW_cmp           | apparch (area)     |                |
| lt_x_121           | DW_cmp           | apparch (area)     |                |
| lt_x_122           | DW_cmp           | apparch (area)     |                |
| lt_x_123           | DW_cmp           | apparch (area)     |                |
| lt_x_124           | DW_cmp           | apparch (area)     |                |
| lt_x_125           | DW_cmp           | apparch (area)     |                |
| lt_x_126           | DW_cmp           | apparch (area)     |                |
| lt_x_127           | DW_cmp           | apparch (area)     |                |
| lt_x_128           | DW_cmp           | apparch (area)     |                |
| lt_x_129           | DW_cmp           | apparch (area)     |                |
| lt_x_130           | DW_cmp           | apparch (area)     |                |
| lt_x_131           | DW_cmp           | apparch (area)     |                |
| lt_x_132           | DW_cmp           | apparch (area)     |                |
| lt_x_133           | DW_cmp           | apparch (area)     |                |
| lt_x_134           | DW_cmp           | apparch (area)     |                |
| lt_x_135           | DW_cmp           | apparch (area)     |                |
| lt_x_136           | DW_cmp           | apparch (area)     |                |
| lte_x_348          | DW_cmp           | apparch (area)     |                |
| lte_x_349          | DW_cmp           | apparch (area)     |                |
| lte_x_350          | DW_cmp           | apparch (area)     |                |
| lte_x_352          | DW_cmp           | apparch (area)     |                |
| lte_x_354          | DW_cmp           | apparch (area)     |                |
| lte_x_356          | DW_cmp           | apparch (area)     |                |
| lte_x_717          | DW_cmp           | apparch (area)     |                |
| add_x_718          | DW01_add         | apparch (area)     |                |
| gte_x_719          | DW_cmp           | apparch (area)     |                |
| sub_x_720          | DW01_sub         | apparch (area)     |                |
| gte_x_721          | DW_cmp           | apparch (area)     |                |
| sub_x_722          | DW01_sub         | apparch (area)     |                |
| lt_x_723           | DW_cmp           | apparch (area)     |                |
| lt_x_724           | DW_cmp           | apparch (area)     |                |
| lt_x_725           | DW_cmp           | apparch (area)     |                |
| lt_x_726           | DW_cmp           | apparch (area)     |                |
| lt_x_727           | DW_cmp           | apparch (area)     |                |
| lt_x_728           | DW_cmp           | apparch (area)     |                |
| lt_x_729           | DW_cmp           | apparch (area)     |                |
| lt_x_730           | DW_cmp           | apparch (area)     |                |
| lt_x_731           | DW_cmp           | apparch (area)     |                |
| lt_x_732           | DW_cmp           | apparch (area)     |                |
| lt_x_733           | DW_cmp           | apparch (area)     |                |
| lt_x_734           | DW_cmp           | apparch (area)     |                |
| lt_x_735           | DW_cmp           | apparch (area)     |                |
| lt_x_736           | DW_cmp           | apparch (area)     |                |
| lt_x_737           | DW_cmp           | apparch (area)     |                |
| lt_x_738           | DW_cmp           | apparch (area)     |                |
| lt_x_739           | DW_cmp           | apparch (area)     |                |
| lt_x_740           | DW_cmp           | apparch (area)     |                |
| lt_x_741           | DW_cmp           | apparch (area)     |                |
| lt_x_742           | DW_cmp           | apparch (area)     |                |
| lt_x_743           | DW_cmp           | apparch (area)     |                |
| lt_x_744           | DW_cmp           | apparch (area)     |                |
| lt_x_745           | DW_cmp           | apparch (area)     |                |
| lt_x_746           | DW_cmp           | apparch (area)     |                |
| lt_x_747           | DW_cmp           | apparch (area)     |                |
| lt_x_748           | DW_cmp           | apparch (area)     |                |
| lt_x_749           | DW_cmp           | apparch (area)     |                |
| lt_x_750           | DW_cmp           | apparch (area)     |                |
| lt_x_751           | DW_cmp           | apparch (area)     |                |
| lt_x_752           | DW_cmp           | apparch (area)     |                |
| lt_x_753           | DW_cmp           | apparch (area)     |                |
| lt_x_754           | DW_cmp           | apparch (area)     |                |
| lt_x_755           | DW_cmp           | apparch (area)     |                |
| lt_x_756           | DW_cmp           | apparch (area)     |                |
| lt_x_757           | DW_cmp           | apparch (area)     |                |
| lt_x_758           | DW_cmp           | apparch (area)     |                |
| lt_x_759           | DW_cmp           | apparch (area)     |                |
| lt_x_760           | DW_cmp           | apparch (area)     |                |
| lt_x_761           | DW_cmp           | apparch (area)     |                |
| lt_x_762           | DW_cmp           | apparch (area)     |                |
| lt_x_763           | DW_cmp           | apparch (area)     |                |
| lt_x_764           | DW_cmp           | apparch (area)     |                |
| lt_x_765           | DW_cmp           | apparch (area)     |                |
| lt_x_766           | DW_cmp           | apparch (area)     |                |
| lt_x_767           | DW_cmp           | apparch (area)     |                |
| lt_x_768           | DW_cmp           | apparch (area)     |                |
| lt_x_769           | DW_cmp           | apparch (area)     |                |
| lt_x_770           | DW_cmp           | apparch (area)     |                |
| lt_x_771           | DW_cmp           | apparch (area)     |                |
| lt_x_772           | DW_cmp           | apparch (area)     |                |
| lt_x_773           | DW_cmp           | apparch (area)     |                |
| lt_x_774           | DW_cmp           | apparch (area)     |                |
| lt_x_775           | DW_cmp           | apparch (area)     |                |
| lt_x_776           | DW_cmp           | apparch (area)     |                |
| lt_x_777           | DW_cmp           | apparch (area)     |                |
| lt_x_778           | DW_cmp           | apparch (area)     |                |
| lt_x_779           | DW_cmp           | apparch (area)     |                |
| lt_x_780           | DW_cmp           | apparch (area)     |                |
| lt_x_781           | DW_cmp           | apparch (area)     |                |
| lt_x_782           | DW_cmp           | apparch (area)     |                |
| lt_x_783           | DW_cmp           | apparch (area)     |                |
| lt_x_784           | DW_cmp           | apparch (area)     |                |
| lt_x_785           | DW_cmp           | apparch (area)     |                |
| lt_x_786           | DW_cmp           | apparch (area)     |                |
| lt_x_787           | DW_cmp           | apparch (area)     |                |
| lt_x_788           | DW_cmp           | apparch (area)     |                |
| lt_x_789           | DW_cmp           | apparch (area)     |                |
| lt_x_790           | DW_cmp           | apparch (area)     |                |
| lt_x_791           | DW_cmp           | apparch (area)     |                |
| lt_x_792           | DW_cmp           | apparch (area)     |                |
| lt_x_793           | DW_cmp           | apparch (area)     |                |
| lt_x_794           | DW_cmp           | apparch (area)     |                |
| lt_x_795           | DW_cmp           | apparch (area)     |                |
| lt_x_796           | DW_cmp           | apparch (area)     |                |
| lt_x_797           | DW_cmp           | apparch (area)     |                |
| lt_x_798           | DW_cmp           | apparch (area)     |                |
| lt_x_799           | DW_cmp           | apparch (area)     |                |
| lt_x_800           | DW_cmp           | apparch (area)     |                |
| lt_x_801           | DW_cmp           | apparch (area)     |                |
| lt_x_802           | DW_cmp           | apparch (area)     |                |
| lt_x_803           | DW_cmp           | apparch (area)     |                |
| lt_x_804           | DW_cmp           | apparch (area)     |                |
| lt_x_805           | DW_cmp           | apparch (area)     |                |
| lt_x_806           | DW_cmp           | apparch (area)     |                |
| lt_x_807           | DW_cmp           | apparch (area)     |                |
| lt_x_808           | DW_cmp           | apparch (area)     |                |
| lt_x_809           | DW_cmp           | apparch (area)     |                |
| lt_x_810           | DW_cmp           | apparch (area)     |                |
| lt_x_811           | DW_cmp           | apparch (area)     |                |
| lt_x_812           | DW_cmp           | apparch (area)     |                |
| lt_x_813           | DW_cmp           | apparch (area)     |                |
| lt_x_814           | DW_cmp           | apparch (area)     |                |
| lt_x_815           | DW_cmp           | apparch (area)     |                |
| lt_x_816           | DW_cmp           | apparch (area)     |                |
| lt_x_817           | DW_cmp           | apparch (area)     |                |
| lt_x_818           | DW_cmp           | apparch (area)     |                |
| lt_x_819           | DW_cmp           | apparch (area)     |                |
| lt_x_820           | DW_cmp           | apparch (area)     |                |
| lt_x_821           | DW_cmp           | apparch (area)     |                |
| lt_x_822           | DW_cmp           | apparch (area)     |                |
| lt_x_823           | DW_cmp           | apparch (area)     |                |
| lt_x_824           | DW_cmp           | apparch (area)     |                |
| lt_x_825           | DW_cmp           | apparch (area)     |                |
| lt_x_826           | DW_cmp           | apparch (area)     |                |
| lt_x_827           | DW_cmp           | apparch (area)     |                |
| lt_x_828           | DW_cmp           | apparch (area)     |                |
| lt_x_829           | DW_cmp           | apparch (area)     |                |
| lt_x_830           | DW_cmp           | apparch (area)     |                |
| lt_x_831           | DW_cmp           | apparch (area)     |                |
| lt_x_832           | DW_cmp           | apparch (area)     |                |
| lt_x_833           | DW_cmp           | apparch (area)     |                |
| lt_x_834           | DW_cmp           | apparch (area)     |                |
| lt_x_835           | DW_cmp           | apparch (area)     |                |
| lt_x_836           | DW_cmp           | apparch (area)     |                |
| lt_x_837           | DW_cmp           | apparch (area)     |                |
| lt_x_838           | DW_cmp           | apparch (area)     |                |
| lt_x_839           | DW_cmp           | apparch (area)     |                |
| lt_x_840           | DW_cmp           | apparch (area)     |                |
| lt_x_841           | DW_cmp           | apparch (area)     |                |
| lt_x_842           | DW_cmp           | apparch (area)     |                |
| lt_x_843           | DW_cmp           | apparch (area)     |                |
| lt_x_844           | DW_cmp           | apparch (area)     |                |
| lt_x_845           | DW_cmp           | apparch (area)     |                |
| lt_x_846           | DW_cmp           | apparch (area)     |                |
| lt_x_847           | DW_cmp           | apparch (area)     |                |
| lt_x_848           | DW_cmp           | apparch (area)     |                |
| lt_x_849           | DW_cmp           | apparch (area)     |                |
| lt_x_850           | DW_cmp           | apparch (area)     |                |
| lte_x_1056         | DW_cmp           | apparch (area)     |                |
| lte_x_1057         | DW_cmp           | apparch (area)     |                |
| lte_x_1058         | DW_cmp           | apparch (area)     |                |
| lte_x_1060         | DW_cmp           | apparch (area)     |                |
| lte_x_1062         | DW_cmp           | apparch (area)     |                |
| lte_x_1064         | DW_cmp           | apparch (area)     |                |
| lte_x_1425         | DW_cmp           | apparch (area)     |                |
| add_x_1426         | DW01_add         | apparch (area)     |                |
| gte_x_1427         | DW_cmp           | apparch (area)     |                |
| sub_x_1428         | DW01_sub         | apparch (area)     |                |
| gte_x_1429         | DW_cmp           | apparch (area)     |                |
| sub_x_1430         | DW01_sub         | apparch (area)     |                |
| lt_x_1431          | DW_cmp           | apparch (area)     |                |
| lt_x_1432          | DW_cmp           | apparch (area)     |                |
| lt_x_1433          | DW_cmp           | apparch (area)     |                |
| lt_x_1434          | DW_cmp           | apparch (area)     |                |
| lt_x_1435          | DW_cmp           | apparch (area)     |                |
| lt_x_1436          | DW_cmp           | apparch (area)     |                |
| lt_x_1437          | DW_cmp           | apparch (area)     |                |
| lt_x_1438          | DW_cmp           | apparch (area)     |                |
| lt_x_1439          | DW_cmp           | apparch (area)     |                |
| lt_x_1440          | DW_cmp           | apparch (area)     |                |
| lt_x_1441          | DW_cmp           | apparch (area)     |                |
| lt_x_1442          | DW_cmp           | apparch (area)     |                |
| lt_x_1443          | DW_cmp           | apparch (area)     |                |
| lt_x_1444          | DW_cmp           | apparch (area)     |                |
| lt_x_1445          | DW_cmp           | apparch (area)     |                |
| lt_x_1446          | DW_cmp           | apparch (area)     |                |
| lt_x_1447          | DW_cmp           | apparch (area)     |                |
| lt_x_1448          | DW_cmp           | apparch (area)     |                |
| lt_x_1449          | DW_cmp           | apparch (area)     |                |
| lt_x_1450          | DW_cmp           | apparch (area)     |                |
| lt_x_1451          | DW_cmp           | apparch (area)     |                |
| lt_x_1452          | DW_cmp           | apparch (area)     |                |
| lt_x_1453          | DW_cmp           | apparch (area)     |                |
| lt_x_1454          | DW_cmp           | apparch (area)     |                |
| lt_x_1455          | DW_cmp           | apparch (area)     |                |
| lt_x_1456          | DW_cmp           | apparch (area)     |                |
| lt_x_1457          | DW_cmp           | apparch (area)     |                |
| lt_x_1458          | DW_cmp           | apparch (area)     |                |
| lt_x_1459          | DW_cmp           | apparch (area)     |                |
